row,sample_id,predicted_class_index,predicted_polarity,full_predicted_class_logit,full_intensity,donor_text_row,Delta_cls_text,Delta_reg_text,donor_audio_row,Delta_cls_audio,Delta_reg_audio,donor_vision_row,Delta_cls_vision,Delta_reg_vision,dominant_modality_cls,dominant_modality_reg,Delta_cls_audio_vision_joint,Delta_reg_audio_vision_joint
549,fWOIAxzBQFY$_$12,1,Neutral,0.6771165132522583,-0.10009057819843292,491,0.6112654209136963,0.004034891724586487,342,0.42401692271232605,0.2560005187988281,57,-0.1327279806137085,0.07384562492370605,text,audio,0.29449811577796936,0.166428342461586
550,fWOIAxzBQFY$_$5,2,Positive,0.9746301174163818,0.536220371723175,608,-1.2847883701324463,0.6745910048484802,552,0.28766006231307983,0.07788622379302979,632,0.4277294874191284,0.2827851474285126,vision,text,0.6861295700073242,0.3464401364326477
551,fWOIAxzBQFY$_$7,2,Positive,1.0968327522277832,0.6221016049385071,695,0.6858704686164856,0.29803624749183655,334,0.1331324577331543,0.001991450786590576,216,0.3639763593673706,0.2653648257255554,text,text,0.49073660373687744,0.2692278027534485
552,f_ZJ7L14oYQ$_$11,2,Positive,0.21963748335838318,0.275917649269104,340,-0.012072235345840454,0.036413878202438354,683,-0.13750743865966797,0.06807398796081543,525,-0.37045732140541077,0.2967124581336975,text,vision,-0.5013233423233032,0.3657253384590149
553,f_ZJ7L14oYQ$_$27,2,Positive,0.17735260725021362,0.16810686886310577,198,0.5955700278282166,0.329100102186203,649,-0.18395432829856873,0.15530507266521454,296,-0.03935447335243225,0.03572201728820801,text,text,-0.22182276844978333,0.18845252692699432
554,f_ZJ7L14oYQ$_$21,0,Negative,2.3491344451904297,-1.700976848602295,183,3.303971767425537,2.444638729095459,511,0.37275469303131104,0.284717321395874,558,-0.03885054588317871,0.03425025939941406,text,text,0.3291459083557129,0.24367356300354004
555,f_ZJ7L14oYQ$_$17,0,Negative,0.4719714820384979,-0.19702988862991333,47,0.8170214295387268,0.13979804515838623,0,0.044935375452041626,0.01646427810192108,612,-0.008632153272628784,0.037946492433547974,text,text,0.03885293006896973,0.0227697491645813
556,f_ZJ7L14oYQ$_$9,2,Positive,0.42487144470214844,0.44807669520378113,34,-0.29431265592575073,0.9869832992553711,547,-0.03820693492889404,0.02104175090789795,480,0.18874967098236084,0.12821370363235474,vision,text,0.16045093536376953,0.10997959971427917
557,f_ZJ7L14oYQ$_$8,2,Positive,0.3514610230922699,0.35360991954803467,382,-0.3785066306591034,0.26421618461608887,298,-0.0531211793422699,0.050358355045318604,622,-0.1932537853717804,0.20655643939971924,audio,text,-0.24877282977104187,0.26150864362716675
558,ffrJ91swyq0$_$1,2,Positive,1.042776107788086,0.5474443435668945,405,0.8550295829772949,0.5264098048210144,274,0.09048128128051758,0.058058321475982666,38,0.018666386604309082,0.0012156367301940918,text,text,0.10688519477844238,0.058363378047943115
559,g8Cl74tS3oY$_$2,0,Negative,0.14024531841278076,-0.15714983642101288,436,2.085517406463623,1.4056578874588013,602,-0.3730849623680115,0.09316582977771759,176,0.0006580054759979248,0.03352603316307068,text,text,-0.3859684467315674,0.12549446523189545
560,g8Cl74tS3oY$_$6,2,Positive,2.288905620574951,1.616419792175293,241,3.2325148582458496,3.0476198196411133,606,0.1703639030456543,0.05162012577056885,321,0.15638208389282227,0.15346574783325195,text,text,0.32595014572143555,0.21027517318725586
561,gR4gM_WXesQ$_$10,1,Neutral,0.12562969326972961,-0.1887911558151245,463,0.49342143535614014,0.9012340307235718,640,-0.12801578640937805,0.09530508518218994,385,-0.0024625658988952637,0.03429436683654785,text,text,-0.11591178178787231,0.06280401349067688
562,gR4gM_WXesQ$_$26,0,Negative,0.47465890645980835,-0.35333773493766785,317,1.2057435512542725,0.5339035987854004,331,-0.011294782161712646,0.02750346064567566,348,0.062209516763687134,0.01878562569618225,text,text,0.044977396726608276,0.03980129957199097
563,gR4gM_WXesQ$_$20,2,Positive,0.06959589570760727,0.15218466520309448,181,-0.1789173185825348,0.1263391375541687,376,-0.08805517107248306,0.05679938942193985,485,-0.1196599081158638,0.08618038892745972,audio,text,-0.20535895228385925,0.01861754059791565
564,gR4gM_WXesQ$_$24,0,Negative,0.7216230630874634,-0.4113752245903015,549,1.6741893291473389,0.5360087156295776,454,0.09052395820617676,0.05439943075180054,643,0.18086576461791992,0.12943148612976074,text,text,0.2955348491668701,0.2054356336593628
565,gR4gM_WXesQ$_$18,0,Negative,0.9272366166114807,-0.49166008830070496,577,0.10745137929916382,0.15172219276428223,462,0.3997100591659546,0.018179327249526978,213,0.05285578966140747,0.024263650178909302,audio,text,0.47934117913246155,0.022274315357208252
566,gR4gM_WXesQ$_$3,0,Negative,0.525202751159668,-0.27202773094177246,585,0.8473693132400513,0.47698456048965454,388,0.11071804165840149,0.0765884518623352,579,-0.03251439332962036,0.03160718083381653,text,text,0.08101245760917664,0.04823274910449982
567,gR4gM_WXesQ$_$4,2,Positive,1.2180640697479248,0.6367027759552002,388,0.9892711043357849,0.5695154666900635,444,-0.005743980407714844,0.04904830455780029,83,0.08741593360900879,0.08429789543151855,text,text,0.08153855800628662,0.13055843114852905
568,gR4gM_WXesQ$_$8,2,Positive,0.03553804010152817,0.06152760982513428,5,1.1960375308990479,1.017777919769287,663,-0.10366148501634598,0.06300916522741318,49,-0.018826782703399658,0.0022853612899780273,text,text,-0.12941458821296692,0.05971686169505119
569,gVqs4TzqySw$_$1,2,Positive,0.39194607734680176,0.38966262340545654,203,-0.25103551149368286,0.02990710735321045,309,0.2799370586872101,0.16007477045059204,272,-0.09063029289245605,0.04121893644332886,audio,audio,0.19682720303535461,0.12360426783561707
570,gVqs4TzqySw$_$3,2,Positive,-0.0754338949918747,0.038080744445323944,45,1.1412458419799805,1.4982028007507324,603,0.07867233455181122,0.042039934545755386,266,-0.07462071627378464,0.04428941756486893,text,text,0.011618077754974365,0.0032241828739643097
571,gVqs4TzqySw$_$2,2,Positive,0.48763859272003174,0.24226199090480804,19,0.12600857019424438,0.0013088136911392212,139,0.07174122333526611,0.04235397279262543,587,-0.05805569887161255,0.026063665747642517,text,audio,0.019042253494262695,0.020744934678077698
572,gVqs4TzqySw$_$4,1,Neutral,0.1999392807483673,-0.009443283081054688,535,0.16983060538768768,0.21129408478736877,202,-0.0069866180419921875,0.0478086993098259,502,0.15783825516700745,0.1410425305366516,text,text,0.13959941267967224,0.18709145486354828
573,goMtnNHQ_z4$_$1,2,Positive,1.2954308986663818,0.643669605255127,377,1.9775352478027344,1.1520788669586182,318,-0.19246137142181396,0.18218612670898438,155,0.5967244505882263,0.4453945755958557,text,text,0.4358764886856079,0.3186696767807007
574,goMtnNHQ_z4$_$2,2,Positive,1.8128712177276611,1.4515143632888794,206,1.5716389417648315,1.2367881536483765,401,-0.02932882308959961,0.05617725849151611,350,-0.04938507080078125,0.059243083000183105,text,text,-0.07771146297454834,0.11305630207061768
575,goMtnNHQ_z4$_$13,2,Positive,1.2315292358398438,0.8328543901443481,64,1.28873610496521,0.8266457915306091,626,-0.09014272689819336,0.0700986385345459,411,-0.45009493827819824,0.41994500160217285,text,text,-0.5416262149810791,0.4915432929992676
576,goMtnNHQ_z4$_$12,1,Neutral,0.34457239508628845,-0.002566202776506543,63,-0.05659395456314087,0.14863164722919464,395,-0.04030722379684448,0.022629640996456146,512,0.03065115213394165,0.0013204780407249928,vision,text,-0.006476283073425293,0.02226335182785988
577,hqzF4IDaIYE$_$0,0,Negative,0.3058125078678131,-0.014061209745705128,622,0.6782331466674805,0.054179709404706955,521,-0.17113351821899414,0.0744648352265358,440,-0.17877411842346191,0.21863707900047302,text,vision,-0.345501571893692,0.2769659757614136
578,hqzF4IDaIYE$_$3,2,Positive,1.3871328830718994,0.775316596031189,246,0.497988224029541,0.15762758255004883,276,0.1761929988861084,0.060148775577545166,573,-0.5931973457336426,0.49814271926879883,text,vision,-0.4003145694732666,0.41847455501556396
579,hqzF4IDaIYE$_$2,2,Positive,1.4578492641448975,0.8299328684806824,190,-0.18223822116851807,0.22248846292495728,549,0.4859323501586914,0.48904097080230713,325,-0.5406663417816162,0.4276883006095886,audio,audio,-0.028496265411376953,0.11791843175888062
580,hqzF4IDaIYE$_$4,2,Positive,1.0152168273925781,0.3860589265823364,215,0.8065420389175415,0.39188268780708313,610,0.07662010192871094,0.06882691383361816,700,-0.02718532085418701,0.027545660734176636,text,text,0.04941105842590332,0.04034537076950073
581,hqzF4IDaIYE$_$6,0,Negative,0.026266131550073624,-0.029004167765378952,593,0.6445395350456238,0.24132578074932098,587,-0.3051399886608124,0.10462978482246399,609,-0.003107147291302681,0.05966584011912346,text,text,-0.2997373342514038,0.15516717731952667
582,hvfaYsv7p8E$_$0,0,Negative,0.7330276370048523,-0.3846243917942047,679,-0.3520771861076355,0.20267954468727112,35,-0.12934726476669312,0.07184216380119324,401,0.0728185772895813,0.10977563261985779,vision,text,-0.07227879762649536,0.027355611324310303
583,iUXqlrui25c$_$10,0,Negative,0.29117438197135925,-0.15914906561374664,199,-0.5875885486602783,0.26216578483581543,509,0.00544583797454834,0.020542845129966736,177,0.004551738500595093,0.013772636651992798,audio,text,0.009539365768432617,0.009304001927375793
584,iUXqlrui25c$_$21,2,Positive,0.2622823715209961,0.23610766232013702,76,0.49488258361816406,0.3887676000595093,4,-0.10675352811813354,0.12716563045978546,483,0.024320781230926514,0.025816842913627625,text,text,-0.0837215781211853,0.09760083258152008
585,iUXqlrui25c$_$23,2,Positive,0.2853076457977295,0.20253176987171173,197,-0.1491389274597168,0.014170423150062561,422,0.06973588466644287,0.03355145454406738,166,0.08602797985076904,0.06507398188114166,vision,vision,0.14583879709243774,0.09168462455272675
586,icbUzboLcDQ$_$0,2,Positive,1.483370304107666,1.0400710105895996,516,0.9499952793121338,0.7548646926879883,654,0.07390952110290527,0.0019103288650512695,226,0.35190415382385254,0.2728102207183838,text,text,0.4195345640182495,0.27096855640411377
587,ioupaiAuRr0$_$5,2,Positive,1.2164759635925293,0.5585454702377319,469,0.23884272575378418,0.20329707860946655,678,-0.10995960235595703,0.04744696617126465,504,0.25208580493927,0.20056307315826416,vision,text,0.1478787660598755,0.1617635190486908
588,ioupaiAuRr0$_$4,2,Positive,0.13915202021598816,0.1445683091878891,18,-0.10240396857261658,0.07428121566772461,690,-0.1445867419242859,0.0016142427921295166,127,0.07389574497938156,0.04275006055831909,vision,text,-0.06223800778388977,0.04214504361152649
589,jICmfLeFymA$_$16,2,Positive,3.0372562408447266,1.8197894096374512,255,1.9599493741989136,1.087813377380371,343,0.06365108489990234,0.0026346445083618164,442,0.647740364074707,0.5366731882095337,text,text,0.7116050720214844,0.5443331003189087
590,jPrEKz1rAno$_$11,2,Positive,0.5942829847335815,0.16291587054729462,307,0.403528094291687,0.06389883160591125,215,0.16854238510131836,0.013099387288093567,354,-0.07830071449279785,0.03677159547805786,text,text,0.09818214178085327,0.042890697717666626
591,jPrEKz1rAno$_$7,2,Positive,0.5177201628684998,0.34706956148147583,81,0.5665180087089539,0.04782181978225708,217,0.06165969371795654,0.0429251492023468,717,-0.1603136658668518,0.11549657583236694,text,vision,-0.09794825315475464,0.06941348314285278
592,jPrEKz1rAno$_$6,1,Neutral,0.09647068381309509,-0.04151450842618942,512,0.7361224889755249,0.26233986020088196,709,0.05736468732357025,0.030476439744234085,488,0.008707612752914429,0.01860201545059681,text,text,0.06768688559532166,0.049962811172008514
593,k5ZOshC2LP4$_$1,2,Positive,0.5195944309234619,0.3582072854042053,251,-1.2510430812835693,0.7499367594718933,116,0.10035145282745361,0.11380672454833984,193,0.36233529448509216,0.3068509101867676,vision,text,0.43944281339645386,0.3855677843093872
594,kbGhEJ4W44o$_$0,0,Negative,0.10921062529087067,0.07385607808828354,543,1.320017695426941,0.4177841544151306,437,0.21420970559120178,0.007520057260990143,518,0.04968375712633133,0.005678460001945496,text,text,0.27588385343551636,0.0020723342895507812
595,kfsO4c0Ekes$_$7,2,Positive,1.9860756397247314,1.3520269393920898,210,3.15394926071167,2.8067193031311035,664,0.0553131103515625,0.015208005905151367,594,-0.9581010341644287,0.677889347076416,text,text,-0.9023876190185547,0.698458194732666
596,kvUb78Rdzdc$_$3,2,Positive,1.1029736995697021,0.8606077432632446,389,1.4531581401824951,1.0136204957962036,137,-0.24176239967346191,0.16764068603515625,209,-1.176100254058838,0.9524742364883423,text,text,-1.381549596786499,1.0595059394836426
597,lO87-4Kf0cQ$_$2,1,Neutral,0.47994616627693176,0.06753141433000565,410,0.59856778383255,0.07840216159820557,577,-0.015772759914398193,0.04781556874513626,693,0.020561575889587402,0.09803973883390427,text,vision,0.02480471134185791,0.08118633180856705
598,lO87-4Kf0cQ$_$5,1,Neutral,0.3384566605091095,0.07852758467197418,291,0.6453557014465332,0.5407304763793945,269,-0.048276305198669434,0.01889084279537201,268,0.007073104381561279,0.005268126726150513,text,text,-0.038300395011901855,0.009512856602668762
599,lWf5hHRHIDs$_$11,2,Positive,2.136382579803467,1.1896893978118896,220,1.2012789249420166,0.6640335917472839,144,0.07794427871704102,0.05409121513366699,84,0.5164810419082642,0.42364490032196045,text,text,0.5898587703704834,0.375480055809021
600,lawHYX5eB20$_$1,0,Negative,0.20374378561973572,-0.10957720130681992,607,-0.9799745082855225,0.6036088466644287,659,0.30054646730422974,0.02230726182460785,656,0.05116954445838928,0.04043734818696976,audio,text,0.3565133213996887,0.059619322419166565
601,lawHYX5eB20$_$2,2,Positive,0.4906046390533447,0.34901684522628784,234,0.4907902479171753,0.24802780151367188,279,-0.30354583263397217,0.07201588153839111,341,-0.19807398319244385,0.16595834493637085,text,text,-0.520251989364624,0.25437068939208984
602,mHGaQ_nv9UY$_$13,0,Negative,0.19463446736335754,-0.05952627584338188,156,0.576341986656189,0.2911997139453888,93,0.43065345287323,0.092288076877594,413,0.0607849657535553,0.08988063037395477,text,text,0.47256818413734436,0.1655953973531723
603,mHGaQ_nv9UY$_$14,2,Positive,0.30795857310295105,0.23587080836296082,336,-0.20287516713142395,0.10983309149742126,178,-0.08770361542701721,0.07995232939720154,618,-0.3036694824695587,0.21412041783332825,audio,vision,-0.40881863236427307,0.3225129544734955
604,mHGaQ_nv9UY$_$17,1,Neutral,0.027012601494789124,0.11118082702159882,171,0.9492813348770142,1.3621158599853516,665,-0.15086068212985992,0.05633433163166046,435,-0.016308531165122986,0.01599094271659851,text,text,-0.16710276901721954,0.04399791359901428
605,mHGaQ_nv9UY$_$22,0,Negative,0.9056326150894165,-0.4583321809768677,704,1.4956848621368408,0.6752899289131165,150,0.3861544728279114,0.2185760885477066,151,0.05166327953338623,0.04543352127075195,text,text,0.4325074255466461,0.25758248567581177
606,mHGaQ_nv9UY$_$5,0,Negative,1.1033910512924194,-0.6395115852355957,581,0.4704955816268921,0.31803932785987854,258,0.23340553045272827,0.18539059162139893,443,0.12337028980255127,0.1334439516067505,text,text,0.36091679334640503,0.32661643624305725
607,mHGaQ_nv9UY$_$4,0,Negative,1.0560685396194458,-0.6704674959182739,322,-1.1034528017044067,0.8323987722396851,323,0.11319142580032349,0.06195521354675293,34,0.14048075675964355,0.10744023323059082,vision,text,0.25710487365722656,0.1823972463607788
608,mLW-jn67gRE$_$20,2,Positive,2.2593283653259277,1.3808586597442627,50,1.8576619625091553,0.8688198328018188,156,-0.005027294158935547,0.07176244258880615,665,0.5788400173187256,0.45372653007507324,text,text,0.5472842454910278,0.5112734436988831
609,mLW-jn67gRE$_$17,2,Positive,0.5774493217468262,0.3477519452571869,727,0.3367091715335846,0.24773433804512024,188,-0.15525829792022705,0.03144848346710205,154,0.15678733587265015,0.09424075484275818,text,text,0.012491106986999512,0.1339818239212036
610,mLW-jn67gRE$_$1,1,Neutral,0.03300862014293671,-0.19694289565086365,325,0.503689706325531,0.9790383577346802,452,0.09901991486549377,0.04203340411186218,124,0.0035423487424850464,0.058405667543411255,text,text,0.09741871058940887,0.0218798965215683
611,mLW-jn67gRE$_$3,2,Positive,0.5582916140556335,0.15289120376110077,319,-0.31666189432144165,0.11994393169879913,383,0.17174530029296875,0.011874541640281677,384,0.09665107727050781,0.05492613464593887,audio,text,0.25828471779823303,0.037434205412864685
612,mLW-jn67gRE$_$5,2,Positive,0.7444196939468384,0.2655765414237976,592,0.6818094253540039,0.2596198618412018,369,0.1811457872390747,0.057455599308013916,335,-0.1397150754928589,0.08909833431243896,text,text,0.04854792356491089,0.027351170778274536
613,mLW-jn67gRE$_$6,0,Negative,0.5295127034187317,-0.3787776231765747,320,2.0430448055267334,0.6170566082000732,724,0.08290401101112366,0.11057308316230774,251,-0.00682908296585083,0.0020137429237365723,text,text,0.06816229224205017,0.11821907758712769
614,mLW-jn67gRE$_$9,1,Neutral,0.05543084442615509,-0.12477220594882965,16,0.7057915925979614,0.25886106491088867,379,0.17125204205513,0.08684401214122772,471,0.20370729267597198,0.10732670873403549,text,text,0.3489527106285095,0.21233581006526947
615,mjpCK2Edsv8$_$0,2,Positive,1.7485899925231934,1.2088634967803955,584,1.2493222951889038,1.0606857538223267,34,-0.7354865074157715,0.6459286212921143,595,0.831904411315918,0.6354426741600037,text,text,0.11643922328948975,0.08874380588531494
616,nUZYqTRSGDw$_$4,0,Negative,1.4911867380142212,-0.8954828381538391,364,2.2707560062408447,1.6418449878692627,447,-0.035550475120544434,0.009687602519989014,156,-0.10862517356872559,0.06934279203414917,text,text,-0.14206767082214355,0.08052641153335571
617,nyzIL6YAonY$_$5,2,Positive,2.9179487228393555,1.729316234588623,415,2.698448657989502,1.6314677000045776,99,0.03156757354736328,0.03151965141296387,377,0.646324634552002,0.5902704000473022,text,text,0.6717758178710938,0.6249051094055176
618,nyzIL6YAonY$_$6,2,Positive,1.9261093139648438,1.1510120630264282,722,1.6710054874420166,0.8980719447135925,386,-0.04503369331359863,0.0216066837310791,91,0.18824529647827148,0.10417330265045166,text,text,0.1433882713317871,0.07956647872924805
619,ooAF6I-fmTg$_$3,0,Negative,0.26144370436668396,-0.21271437406539917,420,2.472649574279785,1.5116658210754395,503,-0.14772331714630127,0.011830717325210571,307,0.0883793830871582,0.04628749191761017,text,text,-0.071108877658844,0.0338742733001709
620,ooAF6I-fmTg$_$5,2,Positive,0.17141824960708618,0.08681710064411163,496,-0.996252715587616,0.3983309864997864,498,0.01705038547515869,0.03815893083810806,617,-0.5150228142738342,0.3591550588607788,audio,text,-0.49778860807418823,0.41744232177734375
621,ooAF6I-fmTg$_$7,0,Negative,1.214565396308899,-0.727872908115387,277,1.712297797203064,0.7293984889984131,480,0.10217070579528809,0.08318990468978882,409,0.054956912994384766,0.0540311336517334,text,text,0.16013872623443604,0.14046871662139893
622,pOrk7fl1AYo$_$1,1,Neutral,0.04165278375148773,0.014381028711795807,550,0.5727238655090332,0.5815523266792297,668,-0.05687503516674042,0.01034165732562542,567,-0.07874558866024017,0.035705845803022385,text,text,-0.12324415147304535,0.03680148720741272
623,pOrk7fl1AYo$_$3,2,Positive,0.4275099039077759,0.46799367666244507,20,-0.8497542142868042,0.762694776058197,497,0.07314538955688477,0.07163923978805542,575,-0.013971984386444092,0.04519772529602051,audio,text,0.055939316749572754,0.1064034104347229
624,pOrk7fl1AYo$_$2,1,Neutral,0.1587037444114685,-0.3648882806301117,589,1.1727190017700195,1.8171497583389282,48,0.026735514402389526,0.028113573789596558,233,0.0193060040473938,0.011263638734817505,text,text,0.05454948544502258,0.017306119203567505
625,pOrk7fl1AYo$_$4,0,Negative,0.9219424724578857,-0.5788128972053528,431,2.3167858123779297,1.4769614934921265,294,-0.0678216814994812,0.06723242998123169,489,-0.029031753540039062,0.0403934121131897,text,text,-0.08636951446533203,0.09364670515060425
626,q9yDL81QppI$_$1,2,Positive,0.7025309205055237,0.2369816154241562,369,0.21717411279678345,0.028500184416770935,535,0.4909669756889343,0.1422419250011444,429,-0.2835158705711365,0.2089068442583084,audio,vision,0.25778132677078247,0.02071268856525421
627,q9yDL81QppI$_$0,2,Positive,0.4538475275039673,0.20866423845291138,507,-0.4803837537765503,0.17809805274009705,351,0.2018929123878479,0.017603665590286255,343,-0.38487935066223145,0.2534100413322449,audio,vision,-0.1554783582687378,0.22801649570465088
628,q9yDL81QppI$_$2,2,Positive,0.53946852684021,0.16222967207431793,481,0.15916681289672852,0.0636044293642044,24,0.06921195983886719,0.014414981007575989,115,-0.2547985315322876,0.150474414229393,text,vision,-0.17903470993041992,0.13294069468975067
629,qK77ZmbqmOM$_$9,2,Positive,0.07162251323461533,0.17316044867038727,119,-0.49116751551628113,0.33764857053756714,488,-0.007043242454528809,0.13584062457084656,74,0.11187748610973358,0.09220486134290695,vision,text,0.09245742857456207,0.19866390526294708
630,qK77ZmbqmOM$_$0,2,Positive,0.3535996675491333,0.38556504249572754,568,0.22420531511306763,0.16581252217292786,707,-0.10600841045379639,0.0058095455169677734,134,0.06990662217140198,0.07782638072967529,text,text,-0.03405427932739258,0.08138173818588257
631,qY1sXq-YCHs$_$8,0,Negative,0.39595600962638855,-0.4005466103553772,544,1.252027988433838,0.4356706142425537,118,0.08770206570625305,0.0014620721340179443,204,0.19842612743377686,0.29308491945266724,text,text,0.2446030080318451,0.2724974751472473
632,qmMSumMloAs$_$1,2,Positive,2.2575604915618896,1.6842005252838135,493,1.3475607633590698,1.0795316696166992,661,-0.07863450050354004,0.0021119117736816406,658,-0.6022961139678955,0.37488508224487305,text,text,-0.6835482120513916,0.37685275077819824
633,qmMSumMloAs$_$3,2,Positive,2.7887275218963623,2.02040958404541,270,3.818406105041504,2.8246078491210938,645,-0.044756174087524414,0.06287693977355957,570,-0.06256771087646484,0.034073829650878906,text,text,-0.10728907585144043,0.09609842300415039
634,qmMSumMloAs$_$2,2,Positive,1.4007978439331055,1.4507561922073364,282,1.4010471105575562,1.3950172662734985,396,-0.24396181106567383,0.15194809436798096,467,-0.5845897197723389,0.3720369338989258,text,text,-0.8195269107818604,0.4931141138076782
635,r13W4H8ZhqI$_$12,0,Negative,0.04181598871946335,-0.09553252905607224,152,1.8652430772781372,1.331409215927124,54,-0.037773534655570984,0.032066814601421356,141,0.024545155465602875,0.005399666726589203,text,text,-0.00923396646976471,0.03321189433336258
636,r13W4H8ZhqI$_$1,2,Positive,0.6404002904891968,0.39291197061538696,283,0.6418799757957458,0.41790708899497986,292,0.15960371494293213,0.08010447025299072,565,-0.18457919359207153,0.15424662828445435,text,text,-0.02016746997833252,0.06898730993270874
637,r13W4H8ZhqI$_$5,2,Positive,0.5994836091995239,0.22184628248214722,619,0.9368945360183716,0.3892892599105835,536,0.3146863877773285,0.004190176725387573,659,-0.06353676319122314,0.036859482526779175,text,text,0.25991368293762207,0.037323713302612305
638,r13W4H8ZhqI$_$8,2,Positive,0.45034414529800415,0.31309616565704346,357,0.7245624661445618,0.5432326197624207,275,0.03922832012176514,0.026137948036193848,633,-0.011631965637207031,0.030883967876434326,text,text,0.028362929821014404,0.003917574882507324
639,r5ijC2W9ddk$_$8,2,Positive,2.143354892730713,1.4346860647201538,458,1.2306294441223145,0.9358872175216675,726,0.12885260581970215,0.10350096225738525,506,0.9793808460235596,0.866728663444519,text,text,1.094868779182434,0.9462024569511414
640,r5ijC2W9ddk$_$0,1,Neutral,0.18621978163719177,-0.26364460587501526,227,0.5295418500900269,0.675421953201294,496,0.05345723032951355,0.026856020092964172,13,0.02575385570526123,0.03576892614364624,text,text,0.07485583424568176,0.06020301580429077
641,r9tgDqXEcuc$_$4,2,Positive,0.44561153650283813,0.2779384255409241,594,0.645531177520752,0.3337910771369934,600,0.034300923347473145,0.043634891510009766,647,-0.09734231233596802,0.08622047305107117,text,text,-0.06658822298049927,0.136305034160614
642,rf0yDSeVEUA$_$1,2,Positive,2.5380752086639404,1.6106178760528564,331,1.1425976753234863,0.8057872653007507,596,0.07436060905456543,0.04199099540710449,662,0.47835659980773926,0.3160226345062256,text,text,0.5500514507293701,0.3587367534637451
643,rf0yDSeVEUA$_$0,2,Positive,2.504884719848633,1.7143151760101318,266,2.355266571044922,1.6799193620681763,328,-0.041811466217041016,0.05779004096984863,32,0.5489692687988281,0.442136287689209,text,text,0.5001392364501953,0.38098084926605225
644,rf0yDSeVEUA$_$3,2,Positive,0.706158459186554,0.5508198142051697,673,1.1512246131896973,0.9642507433891296,3,0.12759333848953247,0.004200994968414307,338,0.03975635766983032,0.0045302510261535645,text,text,0.17643433809280396,0.01620560884475708
645,rojyUp4FPSg$_$26,2,Positive,1.3423471450805664,0.7333351373672485,223,2.251255512237549,1.7406903505325317,344,0.06353676319122314,0.019105195999145508,371,-0.1503826379776001,0.10768604278564453,text,text,-0.08647191524505615,0.08992761373519897
646,rojyUp4FPSg$_$20,0,Negative,0.3837296962738037,-0.008387419395148754,167,-2.191706895828247,1.9503248929977417,430,0.17660322785377502,0.13267379999160767,42,-0.14151865243911743,0.17518767714500427,audio,text,0.027700841426849365,0.051407504826784134
647,rojyUp4FPSg$_$21,2,Positive,1.5789899826049805,1.560534954071045,444,-0.0015671253204345703,0.7816660404205322,232,0.1543595790863037,0.11187505722045898,123,0.3569185733795166,0.28862524032592773,vision,text,0.5105786323547363,0.4060537815093994
648,rojyUp4FPSg$_$23,2,Positive,1.2299833297729492,1.1647980213165283,27,1.2625939846038818,1.1527999639511108,65,0.4350758194923401,0.4028846025466919,264,0.02060985565185547,0.05250585079193115,text,text,0.44361937046051025,0.4431830048561096
649,rojyUp4FPSg$_$5,2,Positive,0.42403924465179443,0.2513554096221924,78,0.5999090671539307,0.26349711418151855,436,0.006299912929534912,0.04019425809383392,375,-0.07767820358276367,0.05533045530319214,text,text,-0.07114923000335693,0.012306153774261475
650,rojyUp4FPSg$_$7,2,Positive,1.7598509788513184,1.1619806289672852,503,1.5609591007232666,1.0385247468948364,540,-0.07716608047485352,0.140031099319458,685,0.2916266918182373,0.24937188625335693,text,text,0.21844792366027832,0.38209688663482666
651,rojyUp4FPSg$_$9,0,Negative,0.5416193604469299,-0.18667203187942505,604,0.9101076126098633,0.43384307622909546,642,0.2834185063838959,0.07044181227684021,601,-0.10742491483688354,0.10995233058929443,text,text,0.18361350893974304,0.03312315046787262
652,rojyUp4FPSg$_$10,2,Positive,1.4147549867630005,1.3438138961791992,509,-0.6713403463363647,0.0766369104385376,428,-0.29899871349334717,0.0760871171951294,186,0.4722263813018799,0.46593940258026123,vision,vision,0.19502031803131104,0.3848303556442261
653,rojyUp4FPSg$_$12,2,Positive,1.9875869750976562,1.873311996459961,321,1.9193288087844849,1.7882834672927856,560,0.03267550468444824,0.05782914161682129,87,0.010882139205932617,0.000628352165222168,text,text,0.04171466827392578,0.05843758583068848
654,rojyUp4FPSg$_$16,2,Positive,0.1818714439868927,0.10831710696220398,290,0.30922436714172363,0.12607219815254211,62,0.14817671477794647,0.11337530612945557,130,0.25606757402420044,0.1597023606300354,text,vision,0.3741777241230011,0.25653353333473206
655,rojyUp4FPSg$_$18,2,Positive,0.7490431070327759,0.5332518815994263,137,1.4504164457321167,1.2876768112182617,426,-0.2280670404434204,0.027853190898895264,357,0.01144874095916748,0.012126386165618896,text,text,-0.21363890171051025,0.04235953092575073
656,rojyUp4FPSg$_$37,2,Positive,1.9174320697784424,1.1220943927764893,311,2.6819376945495605,1.6456929445266724,171,0.023177266120910645,0.02997899055480957,468,0.08928322792053223,0.0771791934967041,text,text,0.11295342445373535,0.04744458198547363
657,rojyUp4FPSg$_$36,2,Positive,1.2015759944915771,1.0478270053863525,429,1.5885826349258423,1.2361555099487305,45,0.019430994987487793,0.03392040729522705,90,0.20484423637390137,0.17882776260375977,text,text,0.22623515129089355,0.21278703212738037
658,rojyUp4FPSg$_$34,2,Positive,1.9604520797729492,1.1504340171813965,22,0.7176766395568848,0.17806100845336914,466,0.008107662200927734,0.0538334846496582,393,0.4352536201477051,0.36634939908981323,text,vision,0.43853163719177246,0.41141968965530396
